,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
15594,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1992,4123.284
15595,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1993,4105.506
15596,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1994,4542.153
15597,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1995,4650.094
15598,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1996,4482.165
15599,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1997,4797.197
15600,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1998,5076.375
15601,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,1999,5231.368
15602,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2000,5237.729
15603,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2001,5651.056
15604,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2002,6209.877
15605,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2003,6498.181
15606,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2004,6633.74
15607,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2005,6805.019
15608,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2006,7085.542
15609,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2007,7597.326
15610,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2008,7737.61
15611,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2009,7301.477
15612,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2010,7320.881
15613,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2011,7216.223
15614,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2012,7394.858
15615,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2013,6915.695
15616,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2014,7019.825
15617,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2015,7270.791
15618,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2016,7991.502
15619,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2017,8426.787
15620,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2018,8889.086
15621,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2019,9164.802
15622,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2020,10266.238
15623,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Current prices,2021,10624.808
15624,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1966,0.0
15625,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1967,592.533
15626,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1968,668.966
15627,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1969,725.867
15628,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1970,775.142
15629,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1971,866.787
15630,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1972,1010.6
15631,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1973,1241.923
15632,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1974,1093.373
15633,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1975,1330.679
15634,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1976,1866.543
15635,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1977,1857.407
15636,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1978,1885.97
15637,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1979,2144.036
15638,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1980,1949.857
15639,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1981,2141.333
15640,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1982,2380.82
15641,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1983,2738.129
15642,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1984,3191.66
15643,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1985,3348.67
15644,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1986,3412.305
15645,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1987,3493.743
15646,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1988,3688.718
15647,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1989,3434.769
15648,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1990,3666.222
15649,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1991,3840.345
15650,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1992,4007.951
15651,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1993,4202.036
15652,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1994,4614.466
15653,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1995,4611.968
15654,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1996,4370.635
15655,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1997,4807.21
15656,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1998,5119.728
15657,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,1999,5203.109
15658,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2000,5238.064
15659,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2001,5492.913
15660,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2002,6118.552
15661,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2003,6432.362
15662,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2004,6607.506
15663,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2005,6666.698
15664,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2006,6936.515
15665,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2007,7642.794
15666,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2008,7606.648
15667,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2009,7165.822
15668,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2010,7236.506
15669,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2011,7287.255
15670,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2012,7504.495
15671,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2013,7047.786
15672,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2014,7079.208
15673,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2015,7384.645
15674,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2016,7930.478
15675,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2017,8509.841
15676,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2018,9153.707
15677,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2019,9298.129
15678,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2020,10005.137
15679,"Intermediate consumption / final demand, purchasers prices",053 Household appliances - (Use),Constant prices of the previous year,2021,10785.121
15680,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1966,457.464
15681,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1967,457.005
15682,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1968,476.321
15683,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1969,485.534
15684,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1970,587.446
15685,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1971,592.349
15686,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1972,668.463
15687,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1973,733.306
15688,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1974,786.581
15689,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1975,852.644
15690,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1976,906.39
15691,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1977,940.119
15692,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1978,968.019
15693,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1979,1007.56
15694,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1980,1073.25
15695,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1981,1121.531
15696,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1982,1228.141
15697,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1983,1234.933
15698,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1984,1435.673
15699,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1985,1567.12
15700,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1986,1960.224
15701,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1987,2133.315
15702,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1988,2320.888
15703,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1989,2375.445
15704,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1990,2321.477
15705,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1991,2479.303
15706,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1992,2508.385
15707,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1993,2415.161
15708,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1994,2732.653
15709,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1995,2846.313
15710,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1996,3054.215
15711,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1997,3385.694
15712,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1998,3635.609
15713,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,1999,3602.01
15714,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2000,3725.094
15715,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2001,3845.312
15716,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2002,3963.772
15717,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2003,3982.767
15718,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2004,4325.914
15719,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2005,4312.735
15720,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2006,4637.752
15721,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2007,4823.321
15722,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2008,4633.46
15723,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2009,4124.594
15724,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2010,4624.29
15725,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2011,4368.239
15726,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2012,4600.633
15727,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2013,4686.679
15728,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2014,4810.368
15729,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2015,5294.149
15730,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2016,5509.641
15731,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2017,5835.143
15732,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2018,5953.456
15733,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2019,6080.552
15734,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2020,6713.364
15735,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Current prices,2021,6867.418
15736,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1966,0.0
15737,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1967,420.709
15738,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1968,447.994
15739,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1969,452.824
15740,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1970,515.58
15741,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1971,549.075
15742,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1972,637.146
15743,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1973,675.258
15744,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1974,648.221
15745,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1975,745.87
15746,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1976,829.512
15747,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1977,853.787
15748,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1978,895.179
15749,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1979,965.902
15750,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1980,962.618
15751,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1981,965.327
15752,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1982,1115.628
15753,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1983,1119.794
15754,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1984,1330.829
15755,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1985,1524.994
15756,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1986,2054.383
15757,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1987,2064.525
15758,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1988,2199.904
15759,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1989,2190.832
15760,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1990,2204.198
15761,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1991,2354.381
15762,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1992,2464.356
15763,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1993,2538.369
15764,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1994,2714.213
15765,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1995,2756.442
15766,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1996,2954.409
15767,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1997,3336.415
15768,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1998,3613.328
15769,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,1999,3470.712
15770,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2000,3687.283
15771,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2001,3682.374
15772,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2002,3874.384
15773,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2003,3934.146
15774,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2004,4236.411
15775,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2005,4261.438
15776,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2006,4535.955
15777,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2007,4704.727
15778,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2008,4499.003
15779,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2009,3889.137
15780,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2010,4595.649
15781,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2011,4302.864
15782,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2012,4505.216
15783,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2013,4663.333
15784,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2014,4806.319
15785,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2015,5238.606
15786,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2016,5557.776
15787,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2017,5941.449
15788,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2018,6015.861
15789,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2019,6149.346
15790,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2020,6985.466
15791,"Intermediate consumption / final demand, purchasers prices","054 Glassware, tableware and household utensils - (Use)",Constant prices of the previous year,2021,7442.133
15792,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1966,290.314
15793,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1967,299.452
15794,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1968,318.144
15795,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1969,386.562
15796,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1970,385.078
15797,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1971,386.248
15798,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1972,431.405
15799,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1973,483.975
15800,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1974,593.27
15801,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1975,646.602
15802,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1976,707.529
15803,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1977,790.189
15804,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1978,893.062
15805,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1979,962.361
15806,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1980,939.753
15807,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1981,921.801
15808,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1982,1151.157
15809,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1983,1294.914
15810,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1984,1283.748
15811,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1985,1347.586
15812,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1986,1498.746
15813,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1987,1561.44
15814,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1988,1644.054
15815,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1989,1663.276
15816,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1990,1599.219
15817,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1991,1703.876
15818,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1992,1816.729
15819,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1993,1862.585
15820,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1994,2101.924
15821,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1995,2253.82
15822,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1996,2234.141
15823,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1997,2402.305
15824,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1998,2696.714
15825,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,1999,2945.966
15826,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2000,3147.011
15827,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2001,3312.915
15828,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2002,3469.214
15829,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2003,3475.437
15830,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2004,3788.429
15831,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2005,4075.93
15832,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2006,4124.472
15833,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2007,4407.827
15834,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2008,4580.063
15835,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2009,4189.187
15836,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2010,4051.766
15837,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2011,4142.305
15838,"Intermediate consumption / final demand, purchasers prices",055 Tools and equipment for house and garden - (Use),Current prices,2012,4192.234
